Dummy_application_id,ever60_24m_StrictFlag,NATURE_OF_ORGANISATION,OCCUPATION_TYPE,Max_dependent,LTV,Doc_form_16,income_max,income_sum,income_min,edu_max,edu_min,age_max,age_min,cnt_coapplicant,REQUESTED_TENURE,PROPERTY_INSURANCE_AMT,Organization_type,SALARIED_SELF,CHANNEL_CODE,City_tier,FOIR2,Loan_sub_type_1,SAL_FLAG,emi_income_max,emi_income_sum
9573831,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.3885219,0,29958.4167,29958.4167,0,3,1,33,30,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,1,57.52640459,Builder Ready,NONSAL,0.575264046,0.575264046
9574231,0,Private Ltd. Co.,SALARIED,0,,1,30000,30000,0,3,3,25,25,1,180.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,2,,Resale Ready,SAL,0.535766667,0.535766667
9576165,0,Private Ltd. Co.,SALARIED,1,0.8,0,126551,185648,59097,4,4,36,30,1,240.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,2,,Builder UNC,SAL,0.294624302,0.200837068
9578025,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,0,0.530439426,0,26176.3333,26176.3333,0,3,3,37,36,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,1,57.8728878,Builder UNC,NONSAL,0.578728878,0.578728878
9578065,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,0,0.63645267,0,26169.75,49649.6667,23479.9167,3,3,25,23,1,240.0000,39558.0000,3.Private Ltd Co,SELF_EMP,DSA,1,38.89653503,Builder Ready,NONSAL,0.737951261,0.38896535
9578195,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,0,0.71828851,0,29832.6667,49832.6667,20000,3,3,27,25,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,2,33.91149043,Resale Ready,NONSAL,0.37056694,0.221842433
9578209,0,Private Ltd. Co.,SALARIED,0,0.751861905,0,15148,15148,0,3,3,31,25,1,240.0000,15215.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,59.73065751,Resale Ready,SAL,0.597306575,0.597306575
9578379,0,Private Ltd. Co.,SALARIED,0,0.698363604,1,24344,24344,0,3,3,32,26,1,240.0000,10433.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,30.98915544,Builder UNC,SAL,0.309891554,0.309891554
9578465,1,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,0,0.791666667,0,41503.9167,75042.1667,33538.25,3,3,33,29,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,,Builder Ready,NONSAL,0.447861346,0.247700737
9579281,0,Government,SALARIED,1,0.448351,0,20290,29290,9000,3,3,39,35,1,204.0000,8065.0000,2.Govt,SALARIED,CROSS SALES,3,63.49265961,Self Construction,SAL,0.674864465,0.467497439
9579397,1,Government,SALARIED,0,0.759555683,0,24091,24091,0,3,3,32,28,1,240.0000,10034.0000,2.Govt,SALARIED,DSA,2,,Builder UNC,SAL,0.580756299,0.580756299
9579423,0,Government,SALARIED,2,0.554208286,1,31526,31526,0,3,3,28,23,1,360.0000,0.0000,2.Govt,SALARIED,CROSS SALES,1,,Builder Ready,SAL,0.537683182,0.537683182
9580503,0,Government,SALARIED,2,0.4,1,46205,46205,0,4,3,55,48,1,120.0000,0.0000,2.Govt,SALARIED,DSA,2,,Builder Ready,SAL,0.230732605,0.230732605
9580575,0,Private Ltd. Co.,SALARIED,0,0.461481818,0,32168,44043,11875,3,2,57,26,1,300.0000,24906.0000,3.Private Ltd Co,SALARIED,DSA,2,28.91492405,Builder UNC,SAL,0.395890326,0.289149241
9580605,0,Others,SALARIED,0,0.254038866,1,17000,17000,0,4,2,66,31,2,240.0000,38761.0000,1.Others,SALARIED,CROSS SALES,2,59.42941176,Self Construction,SAL,0.594294118,0.594294118
9581175,0,Government,SALARIED,3,0.507861416,1,11862,11862,0,3,1,58,29,1,240.0000,10904.0000,2.Govt,SALARIED,CROSS SALES,3,59.18057663,Self Construction,SAL,0.591805766,0.591805766
9581221,0,Others,SAL(RETIRAL AGE 58),0,0.37858798,0,22680,42480,19800,3,3,46,42,1,156.0000,8970.0000,1.Others,SALARIED,UBL Sales,3,,Others+P_Cons,SAL,1.15952381,0.619067797
9581327,0,Private Ltd. Co.,SALARIED,0,0.356890594,1,23054,23054,0,4,4,30,28,1,300.0000,33086.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,62.21480003,Self Construction,SAL,0.622148,0.622148
9581465,0,Government,SALARIED,0,0.507241111,0,17000,31148,14148,1,1,43,41,1,180.0000,0.0000,2.Govt,SALARIED,CROSS SALES,1,,Builder UNC,SAL,0.863235294,0.471137794
9581591,0,Others,PROPRIETOR,1,0.333333333,0,23685.3333,23685.3333,0,4,4,35,30,1,360.0000,0.0000,1.Others,SELF_EMP,CROSS SALES,1,,Builder Ready,NONSAL,0.37677325,0.37677325
9581723,0,Private Ltd. Co.,SERV-PRIVATE SECTOR,2,0.607892286,0,27021,27021,0,3,3,37,34,1,360.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,,Builder UNC,SAL,0.688094445,0.688094445
9582593,0,Private Ltd. Co.,SALARIED,1,,0,24800,42562,17762,3,2,51,26,1,300.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,1,,Builder Ready,SAL,0.895564516,0.521826982
9584249,0,Partner-Partnership Firm (Staff More than 10 & Less than 25),SALARIED,4,0.660085106,0,31795,31795,0,3,3,28,28,1,240.0000,21283.0000,3.Private Ltd Co,SALARIED,DSA,3,58.44944174,Builder Ready,SAL,0.584494417,0.584494417
9585427,0,Private Ltd. Co.,SALARIED,1,0.723052632,0,13500,26678,13178,2,2,54,28,1,300.0000,20377.0000,3.Private Ltd Co,SALARIED,DSA,1,92.00839643,Builder Ready,SAL,0.873555556,0.442049629
9585831,1,Proprietor-Proprietorship Firm (Staff Less than 25),SALARIED,3,0.666666667,1,30000,30000,0,3,2,31,29,1,300.0000,0.0000,3.Private Ltd Co,SALARIED,UBL Sales,3,,Self Construction,SAL,0.7957,0.7957
9588313,0,Others,OTHERS,0,0.529648656,0,20948,20948,0,2,2,28,25,1,240.0000,16398.0000,1.Others,SALARIED,DSA,3,51.75673095,Builder Ready,SAL,0.51756731,0.51756731
9588389,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,1,0.533711681,1,22401.6667,22401.6667,0,3,2,29,26,2,240.0000,12227.0000,3.Private Ltd Co,SELF_EMP,DSA,3,,Builder Ready,NONSAL,0.409032065,0.409032065
9588559,0,Government,SALARIED,2,0.24875,1,30550,30550,0,4,2,39,36,1,180.0000,27902.0000,2.Govt,SALARIED,CROSS SALES,2,35.91162029,Self Construction,SAL,0.359116203,0.359116203
9590053,0,Private Ltd. Co.,SALARIED,1,0.683464503,0,25084,25084,0,3,2,62,39,1,228.0000,19019.0000,3.Private Ltd Co,SALARIED,DSA,2,45.67453357,Builder UNC,SAL,0.456745336,0.456745336
9590167,0,Proprietor-Proprietorship Firm (Staff More than 25),SALARIED,0,0.203023237,0,16150,30150,14000,3,3,52,26,1,240.0000,0.0000,3.Private Ltd Co,SALARIED,DSA,1,45.6119403,Builder Ready,SAL,0.851517028,0.456119403
9590581,0,Government,SALARIED,1,0.838698857,0,22135,39109,16974,3,3,41,40,1,228.0000,13766.0000,2.Govt,SALARIED,UBL Sales,2,,Resale Ready,SAL,0.648475265,0.367025493
9590647,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.7337268,0,73191.6667,73191.6667,0,3,3,46,44,1,120.0000,16264.0000,3.Private Ltd Co,SELF_EMP,DSA,2,,Self Construction,NONSAL,0.287915291,0.287915291
9590729,1,Private Ltd. Co.,SAL(RETIRAL AGE 58),0,0.829772449,0,17519,27519,10000,3,3,41,32,1,240.0000,17940.0000,3.Private Ltd Co,SALARIED,UBL Sales,2,60.34012864,Builder UNC,SAL,0.654831897,0.416875613
9591089,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.479825294,1,74279.25,74279.25,0,3,3,59,30,1,240.0000,15703.0000,3.Private Ltd Co,SELF_EMP,DSA,2,,Resale Ready,NONSAL,0.107432426,0.107432426
9591153,0,Private Ltd. Co.,SALARIED,0,0.549921429,0,20000,37800,17800,2,2,28,24,1,360.0000,50000.0000,3.Private Ltd Co,SALARIED,UBL Sales,1,,Builder UNC,SAL,0.841,0.444973545
9591197,0,Private Ltd. Co.,SALARIED,1,0.260235294,0,160578.8125,160578.8125,0,3,3,40,24,1,240.0000,52127.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,,Resale Ready,SAL,0.097846034,0.097846034
9592221,0,Others,SELF-EMPLOYED,2,0.446919692,1,30000,30000,0,4,2,40,38,1,180.0000,12172.0000,1.Others,SELF_EMP,CROSS SALES,3,50.48333333,Self Construction,NONSAL,0.504833333,0.504833333
9592723,0,Private Ltd. Co.,SALARIED,0,0.76869125,0,25000,47000,22000,3,3,26,26,1,240.0000,10868.0000,3.Private Ltd Co,SALARIED,UBL Sales,1,,Builder Ready,SAL,0.47312,0.251659574
9592837,0,Government,SALARIED,2,0.4,0,36630,36630,0,1,1,50,44,1,120.0000,0.0000,2.Govt,SALARIED,CROSS SALES,2,,Self Construction,SAL,0.45965056,0.45965056
9592913,1,Government,SALARIED,2,0.561904762,0,15947,27966,12019,3,2,51,25,1,108.0000,0.0000,2.Govt,SALARIED,UBL Sales,1,,Builder UNC,SAL,1.039756694,0.59289852
9593123,0,Private Ltd. Co.,SALARIED,0,0.746315744,1,13870,13870,0,3,2,37,34,1,240.0000,20276.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,59.20692141,Builder Ready,SAL,0.592069214,0.592069214
9596389,0,Private Ltd. Co.,SALARIED,0,0.31825586,0,34767,34767,0,3,3,50,47,1,156.0000,0.0000,3.Private Ltd Co,SALARIED,UBL Sales,1,34.11568441,Builder Ready,SAL,0.341156844,0.341156844
9596983,0,Others,SALARIED,0,0.452445429,0,55318,55318,0,3,2,34,25,1,300.0000,9812.0000,1.Others,SALARIED,UBL Sales,1,,Builder UNC,SAL,0.259138074,0.259138074
9597299,0,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,4,0.4586892,0,40000,40000,0,3,3,46,43,1,180.0000,8151.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,,Self Construction,NONSAL,0.333975,0.333975
9599505,0,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,0,0.788386029,0,24668.75,24668.75,0,2,2,39,30,1,240.0000,17388.0000,3.Private Ltd Co,SELF_EMP,DSA,1,42.51938181,Builder Ready,NONSAL,0.425193818,0.425193818
9599513,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,0,0.829416091,1,78433.5833,78433.5833,0,3,1,34,26,1,240.0000,9539.0000,3.Private Ltd Co,SELF_EMP,DSA,1,25.65610183,Builder UNC,NONSAL,0.256561018,0.256561018
9599519,0,Private Ltd. Co.,SALARIED,1,0.593318871,1,15000,15000,0,3,3,41,40,1,204.0000,17181.0000,3.Private Ltd Co,SALARIED,DSA,1,64.04,Builder Ready,SAL,0.6404,0.6404
9599609,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,2,0.459285742,1,34014.4167,34014.4167,0,3,3,35,33,1,240.0000,24126.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,1,33.04481185,Builder Ready,NONSAL,0.277529381,0.277529381
9599631,1,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,2,0.514285714,1,24308.4167,24308.4167,0,2,2,30,29,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,,Builder Ready,NONSAL,0.217332131,0.217332131
9599697,0,Private Ltd. Co.,SALARIED,2,0.843652285,0,27207,39876,12669,3,3,31,30,1,300.0000,18535.0000,3.Private Ltd Co,SALARIED,DSA,3,56.75594342,Resale Ready,SAL,0.688499283,0.469756244
9601297,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,2,0.449125294,1,26667.8333,26667.8333,0,2,2,45,43,1,240.0000,10000.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,,Builder Ready,NONSAL,0.280112745,0.280112745
9601629,0,Proprietor-Proprietorship Firm (Staff Less than 25),TRADING,4,0.591918436,1,23587.4167,23587.4167,0,3,1,48,39,1,204.0000,8390.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,46.44425517,Self Construction,NONSAL,0.464442552,0.464442552
9601661,0,Private Ltd. Co.,SALARIED,2,0.514573472,1,14000,14000,0,2,2,27,25,1,240.0000,9944.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,60.74285714,Self Construction,SAL,0.607428571,0.607428571
9601673,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,1,0.711518697,0,24751,24751,0,3,2,53,24,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,2,,Builder Ready,NONSAL,0.711486405,0.711486405
9601893,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,0,0.333527429,0,24340.8333,24340.8333,0,2,2,40,40,1,240.0000,10000.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Builder Ready,NONSAL,0.469170462,0.469170462
9602101,1,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,1,0.791328667,0,41654,67391.0833,25737.0833,3,3,37,35,1,360.0000,0.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,1,,Builder UNC,NONSAL,0.762903923,0.471546063
9602165,0,Proprietor-Proprietorship Firm (Staff More than 25),MANUFACTURING,0,0.514444375,0,20124.5833,20124.5833,0,3,3,24,22,1,360.0000,10000.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,2,,Builder Ready,NONSAL,0.730002693,0.730002693
9602253,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,1,0.733661666,1,50166.6667,50166.6667,0,3,3,42,41,1,240.0000,14732.0000,3.Private Ltd Co,SELF_EMP,ALTERNATE CHANNELS,3,54.64385378,Builder UNC,NONSAL,0.546438538,0.546438538
9602329,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.643099464,0,22225,22225,0,3,3,37,34,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,ALTERNATE CHANNELS,3,33.81327334,Others+P_Cons,NONSAL,0.338132733,0.338132733
9602403,0,Private Ltd. Co.,SALARIED,2,0.676452667,0,19358,19358,0,3,3,23,23,1,240.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,,Builder Ready,SAL,0.504081,0.504081
9602629,0,Public Ltd. Co.,SALARIED,0,0.418461538,1,21643,21643,0,4,2,67,26,1,144.0000,0.0000,4.Public Ltd. Co.,SALARIED,DIRECT,3,,Builder UNC,SAL,0.59936238,0.59936238
9603853,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,0,0.829436223,1,47070.6667,47070.6667,0,3,3,32,26,1,240.0000,15021.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,1,37.53505365,Builder UNC,NONSAL,0.375350537,0.375350537
9604135,0,Private Ltd. Co.,SALARIED,3,0.764904945,1,25045,25045,0,3,1,39,29,1,240.0000,27241.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,59.63665402,Resale Ready,SAL,0.59636654,0.59636654
9604187,1,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,2,0.672127222,1,20667,20667,0,4,3,51,39,1,168.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Self Construction,NONSAL,0.655779745,0.655779745
9604265,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,2,0.497337419,1,27346.6667,27346.6667,0,2,1,49,45,1,180.0000,14672.0000,3.Private Ltd Co,SELF_EMP,DSA,3,,Builder Ready,NONSAL,0.647903461,0.647903461
9604535,0,Partner-Partnership Firm (Staff More than 10 & Less than 25),SERVICES,3,0.62042303,1,43212.75,43212.75,0,2,2,58,27,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Self Construction,NONSAL,0.463520604,0.463520604
9604577,0,Government,SALARIED,2,0.748190347,1,13360,13360,0,3,3,41,37,1,228.0000,0.0000,2.Govt,SALARIED,DSA,2,49.25149701,Builder Ready,SAL,0.49251497,0.49251497
9606045,0,Others,SERVICES,2,0.360364304,0,37976.9167,37976.9167,0,3,1,58,28,1,240.0000,33146.0000,1.Others,SELF_EMP,CROSS SALES,3,45.74094347,Self Construction,NONSAL,0.457409435,0.457409435
9608301,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,2,0.622331,1,22737.5,22737.5,0,3,3,53,25,1,240.0000,10000.0000,3.Private Ltd Co,SELF_EMP,DSA,2,,Builder Ready,NONSAL,0.267751512,0.267751512
9608411,0,Others,OTHERS,1,0.76375719,0,33857,46807,12950,4,2,39,35,1,240.0000,0.0000,1.Others,SALARIED,DSA,1,59.39282586,Builder Ready,SAL,0.821100511,0.593928259
9611049,1,Private Ltd. Co.,SAL(RETIRAL AGE 58),2,0.19470405,0,35000,55427,20427,3,3,55,26,1,36.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,,Builder UNC,SAL,0.460628571,0.290869071
9611915,0,Government,SALARIED,0,0.546011795,0,18702,18702,0,2,2,42,33,1,216.0000,0.0000,2.Govt,SALARIED,CROSS SALES,2,,Self Construction,SAL,0.613891562,0.613891562
9611983,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,0,0.871459695,0,23447.1667,23447.1667,0,3,2,25,22,1,300.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,1,,Builder Ready,NONSAL,0.47229587,0.47229587
9612009,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,0,0.888740765,1,20677.25,20677.25,0,3,3,51,30,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,1,,Builder Ready,NONSAL,0.567773761,0.567773761
9612049,0,Others,SALARIED,3,0.681054129,0,40000,40000,0,4,4,29,28,1,240.0000,0.0000,1.Others,SALARIED,CROSS SALES,2,58.685,Others+P_Cons,SAL,0.58685,0.58685
9612075,0,Public Ltd. Co.,SALARIED,1,0.45527771,0,20500,20500,0,2,2,37,32,1,180.0000,12837.0000,4.Public Ltd. Co.,SALARIED,DSA,3,61.41463415,Builder Ready,SAL,0.438536585,0.438536585
9612163,0,Self Employed Professional,SERVICES,1,0.622201205,0,107880.8333,204228.5833,96347.75,4,4,35,33,1,240.0000,26264.0000,1.Others,SELF_EMP,CROSS SALES,2,,Builder UNC,NONSAL,0.381420858,0.201480123
9612205,0,Private Ltd. Co.,SALARIED,3,0.340540541,1,11320,22640,0,4,2,42,24,2,240.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,,Self Construction,SAL,1.183215548,0.591607774
9612687,0,Others,SALARIED,3,0.3,1,20000,27283,0,3,1,49,21,2,120.0000,0.0000,1.Others,SALARIED,CROSS SALES,2,,Resale Ready,SAL,0.77805,0.570355166
9612733,0,Self Employed Professional,PROPRIETOR,1,0.846805235,0,26000.4167,26000.4167,0,3,2,33,25,1,240.0000,0.0000,1.Others,SELF_EMP,DSA,2,41.38779822,Builder UNC,NONSAL,0.413877982,0.413877982
9613027,0,Government,SALARIED,2,0.657618036,0,15739,15739,0,2,1,35,27,1,300.0000,18445.0000,2.Govt,SALARIED,UBL Sales,1,61.40161383,Builder UNC,SAL,0.614016138,0.614016138
9613095,0,Private Ltd. Co.,SAL(RETIRAL AGE 60),6,0.387734286,0,13802,13802,0,3,2,29,25,1,240.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,,Self Construction,SAL,0.567381539,0.567381539
9613171,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,2,0.849613216,1,24193.6667,24193.6667,0,4,4,48,33,1,192.0000,7970.0000,3.Private Ltd Co,SELF_EMP,Open Market sales,2,42.52352538,Resale Ready,NONSAL,0.425235254,0.425235254
9614037,0,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,2,0.36355162,0,91915.5517,91915.5517,0,3,3,45,43,1,228.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,3,,Builder Ready,NONSAL,0.086622991,0.086622991
9614073,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,0,0.655228938,0,107760.5833,107760.5833,0,3,3,50,30,1,240.0000,23426.0000,3.Private Ltd Co,SELF_EMP,UBL Sales,1,34.0634756,Builder UNC,NONSAL,0.340634756,0.340634756
9614103,0,Private Ltd. Co.,SALARIED,0,0.349265424,0,30000,30000,0,3,3,36,26,1,180.0000,16247.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,36.80333333,Self Construction,SAL,0.368033333,0.368033333
9614209,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.646850485,0,51894.1667,51894.1667,0,3,3,42,40,1,240.0000,12437.0000,3.Private Ltd Co,SELF_EMP,ALTERNATE CHANNELS,1,56.26836667,Resale Ready,NONSAL,0.340712668,0.340712668
9614329,0,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,3,0.14,0,30000,30000,0,2,2,54,25,1,120.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Self Construction,NONSAL,0.3274,0.3274
9614333,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,1,0.671441909,0,22904.1667,22904.1667,0,4,3,31,25,1,240.0000,18495.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,60.24667992,Builder Ready,NONSAL,0.602466799,0.602466799
9614403,0,Public Ltd. Co.,SALARIED,1,0.474299538,0,30233,43376,13143,4,4,29,26,1,360.0000,22641.0000,4.Public Ltd. Co.,SALARIED,CROSS SALES,1,,Builder UNC,SAL,0.909999008,0.634267798
9614493,1,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,2,0.326160883,1,40000,40000,0,3,3,46,37,1,228.0000,31093.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,46.8675,Self Construction,NONSAL,0.243675,0.243675
9614495,0,Government,SALARIED,0,0.663937733,1,20631,20631,0,3,3,52,46,1,96.0000,6443.0000,2.Govt,SALARIED,DSA,2,,Self Construction,SAL,0.39144976,0.39144976
9614629,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,1,0.597216889,0,48212.5,48212.5,0,2,2,49,48,1,240.0000,29705.0000,3.Private Ltd Co,SELF_EMP,DSA,3,,Builder UNC,NONSAL,0.53608504,0.53608504
9614659,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.694148163,0,31219.25,54447.6667,0,3,2,46,23,2,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,1,,Builder Ready,NONSAL,1.08407473,0.621587702
9614717,0,Director-Pvt. Ltd. Co. (Staff Less than 50),SALARIED,0,0.84903619,0,22512,22512,0,4,4,36,33,1,300.0000,26036.0000,3.Private Ltd Co,SALARIED,DSA,2,,Builder UNC,SAL,0.716906539,0.716906539
9614723,0,MNC,SALARIED,0,0.849996059,1,32441,32441,0,3,1,48,26,1,300.0000,29101.0000,5.MNC,SALARIED,CROSS SALES,3,55.97238063,Self Construction,SAL,0.559723806,0.559723806
9614735,0,Partner-Partnership Firm (Staff Less than 10),TRADING,1,0.649452269,0,47002.39,47002.39,0,2,1,51,8,2,240.0000,7410.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,,Builder UNC,NONSAL,0.180480184,0.180480184
9614829,0,Proprietor-Proprietorship Firm (Staff Less than 25),TRADING,0,0.613417517,0,57742.4167,57742.4167,0,3,2,45,32,1,120.0000,7934.0000,3.Private Ltd Co,SELF_EMP,DIGITAL CIRCLE,1,16.3363443,Builder Ready,NONSAL,0.163363443,0.163363443
9614883,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,2,0.469756538,0,34544.75,34544.75,0,3,2,36,29,1,336.0000,18627.0000,3.Private Ltd Co,SELF_EMP,ALTERNATE CHANNELS,1,,Builder UNC,NONSAL,0.312666903,0.312666903
9615033,1,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,3,0.66888625,0,57132.25,57132.25,0,3,3,42,36,1,300.0000,19622.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,,Builder UNC,NONSAL,0.432172722,0.432172722
9615579,0,Partner-Partnership Firm (Staff Less than 10),MANUFACTURING,0,,0,2346.8333,2346.8333,0,3,3,48,48,1,180.0000,0.0000,3.Private Ltd Co,SELF_EMP,ALTERNATE CHANNELS,1,,Builder Ready,NONSAL,5.479298423,5.479298423
9617157,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,0,0.624782798,0,22787.0833,22787.0833,0,3,3,30,26,1,180.0000,4415.0000,3.Private Ltd Co,SELF_EMP,ALTERNATE CHANNELS,2,34.20358761,Resale Ready,NONSAL,0.342035876,0.342035876
9619337,1,Government,SALARIED,2,0.624616684,0,23890,43890,20000,3,3,52,43,1,156.0000,14081.0000,2.Govt,SALARIED,UBL Sales,2,78.09979494,Builder Ready,SAL,1.116701549,0.607837776
9621081,0,Private Ltd. Co.,SALARIED,0,0.82850993,0,25210,25210,0,3,3,34,29,1,300.0000,22491.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,55.20428401,Builder Ready,SAL,0.55204284,0.55204284
9621457,0,Partner-Partnership Firm (Staff More than 25),SERVICES,2,0.403307442,0,25661.0833,25661.0833,0,3,3,54,24,1,300.0000,0.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,44.28495815,Resale Ready,NONSAL,0.442849581,0.442849581
9623233,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,1,0.58171234,0,25266.75,25266.75,0,3,2,45,22,1,228.0000,18412.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Builder Ready,NONSAL,0.537979756,0.537979756
9623431,1,Private Ltd. Co.,SALARIED,0,0.849835182,0,25858,25858,25858,3,3,31,31,0,336.0000,16000.0000,3.Private Ltd Co,SALARIED,CROSS SALES,1,60.14772991,Builder Ready,SAL,0.601477299,0.601477299
9623693,0,Proprietor-Proprietorship Firm (Staff More than 25),TRADING,0,0.499940859,0,45000,45000,0,3,3,27,25,1,180.0000,14580.0000,3.Private Ltd Co,SELF_EMP,DSA,3,53.32,Builder Ready,NONSAL,0.5332,0.5332
9623751,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,2,0.84291222,0,20472.8333,20472.8333,0,3,3,36,31,1,240.0000,0.0000,3.Private Ltd Co,SELF_EMP,DSA,1,48.51795477,Builder Ready,NONSAL,0.485179548,0.485179548
9623833,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,2,0.497033217,1,22314.4167,22314.4167,0,3,3,49,45,1,120.0000,13368.0000,3.Private Ltd Co,SELF_EMP,DSA,1,63.7569881,Builder UNC,NONSAL,0.637569881,0.637569881
9623847,0,Partner-Partnership Firm (Staff More than 25),SALARIED,0,0.847457627,1,15000,15000,0,3,3,35,31,1,240.0000,0.0000,3.Private Ltd Co,SALARIED,CROSS SALES,2,57.50666667,Builder UNC,SAL,0.575066667,0.575066667
9624379,1,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,1,0.55,1,30000,30000,0,3,2,36,25,1,240.0000,10868.0000,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,31.62333333,Self Construction,NONSAL,0.316233333,0.316233333
